Code,Name, ALL AGES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+,both_popsize_15-19,both_popsize_20-24,both_popsize_all
E07000116,Tunbridge Wells,115542,0.011805231,0.01280054,0.012246629,0.01280054,0.01312077,0.013441,0.012662062,0.012142771,0.012523584,0.012212009,0.011528275,0.012601478,0.012644753,0.01340638,0.014557477,0.013562168,0.013925672,0.014020876,0.013622752,0.007685517,0.006482491,0.007642243,0.009580932,0.010567586,0.01155424,0.010550276,0.011493656,0.011969673,0.010783957,0.011285939,0.012246629,0.012540894,0.012739956,0.012212009,0.011805231,0.011649443,0.012307213,0.013172699,0.014479583,0.015163317,0.015795122,0.015120043,0.014886362,0.015968219,0.016452892,0.016790431,0.015647989,0.016721192,0.016080733,0.015717228,0.015059459,0.013821814,0.013267903,0.013475619,0.013319832,0.011935054,0.011337868,0.011372488,0.011727337,0.010896471,0.010195427,0.010273321,0.011467691,0.012281248,0.012289903,0.013415035,0.010429108,0.010126188,0.009996365,0.009295321,0.008256738,0.007045057,0.007521075,0.007053712,0.007399907,0.006274775,0.006439217,0.006101677,0.005989164,0.0059632,0.005677589,0.005573731,0.005227536,0.005054439,0.004751519,0.00437936,0.003236918,0.003297502,0.002752246,0.002613768,0.010688754,0.062816984,0.045827491,0.108644476
E07000117,Burnley,87127,0.013646746,0.013497538,0.013933683,0.013589358,0.013956638,0.013233556,0.012556383,0.012315356,0.011798868,0.011282381,0.011236471,0.011247948,0.010765893,0.011443066,0.012544906,0.011913643,0.012728546,0.012097283,0.012843321,0.012131716,0.011741481,0.012430131,0.012189103,0.012602293,0.0141288,0.013463106,0.013646746,0.013371286,0.013371286,0.012774456,0.013302421,0.012751501,0.012510473,0.011925121,0.011971031,0.012085806,0.012372743,0.011913643,0.012280923,0.012395698,0.012808888,0.013566403,0.013577881,0.014920748,0.01403698,0.014691198,0.014025503,0.013933683,0.013715611,0.014702675,0.013153213,0.014186188,0.012981051,0.012946618,0.013623791,0.012510473,0.012120238,0.011787391,0.011649661,0.011948076,0.011179083,0.011500453,0.011867733,0.013279466,0.013991071,0.014932225,0.010697028,0.009928036,0.010008379,0.009055746,0.008745854,0.008034249,0.007540716,0.007322644,0.007540716,0.007173436,0.006714337,0.006060119,0.005337037,0.005440334,0.004969757,0.005015667,0.004556567,0.004177809,0.003833484,0.00348916,0.002995627,0.002559482,0.002559482,0.00220368,0.008413006,0.061714509,0.063091809,0.124806317
E07000118,Chorley,109077,0.011487298,0.012174886,0.011771501,0.011844844,0.011835676,0.011404787,0.011964025,0.01139562,0.011542305,0.010579682,0.010222137,0.011083913,0.010570514,0.011322277,0.011578976,0.011890683,0.0122849,0.012009865,0.011542305,0.008801122,0.009305353,0.01003878,0.011038074,0.011679823,0.012862473,0.012440753,0.01194569,0.011707326,0.012358242,0.011313109,0.012129046,0.011973193,0.012138214,0.011743997,0.011725662,0.011835676,0.012816634,0.013091669,0.013522557,0.01482439,0.015952034,0.015933698,0.015218607,0.015777845,0.01558532,0.015346957,0.015475306,0.016236237,0.016447097,0.015649495,0.014888565,0.014714376,0.013660075,0.013366704,0.013751753,0.012944984,0.012477424,0.011844844,0.012908312,0.012092375,0.011789837,0.012257396,0.013027494,0.01346755,0.014879397,0.016245405,0.011725662,0.01139562,0.011331445,0.011148088,0.009002815,0.008819458,0.008498584,0.00813187,0.007682646,0.007068401,0.006133282,0.0062708,0.005619883,0.005583212,0.005519037,0.004620589,0.004052183,0.003712973,0.003447106,0.003043721,0.003052889,0.002869533,0.002466148,0.001897742,0.007169247,0.056528874,0.054924503,0.111453377
E07000119,Fylde,76020,0.008563536,0.010339384,0.009747435,0.009326493,0.010049987,0.009629045,0.009602736,0.010641936,0.00893186,0.008997632,0.009234412,0.010260458,0.010392002,0.01056301,0.010720863,0.01124704,0.010589319,0.010734017,0.011089187,0.007761115,0.008589845,0.00857669,0.009063404,0.009260721,0.010497238,0.009602736,0.00952381,0.009721126,0.009352802,0.010181531,0.009365956,0.009510655,0.009510655,0.009352802,0.009392265,0.008616154,0.010247303,0.009984215,0.0106814,0.010852407,0.012957117,0.01287819,0.013601684,0.014483031,0.014746119,0.014969745,0.015338069,0.016153644,0.015574849,0.016022099,0.015930018,0.015574849,0.01507498,0.013627993,0.013930545,0.014798737,0.013404367,0.012838727,0.013456985,0.013549066,0.012036306,0.013036043,0.013943699,0.01450934,0.015956327,0.017363852,0.01427256,0.014312023,0.013641147,0.013075506,0.012049461,0.010128913,0.011299658,0.01136543,0.010128913,0.010536701,0.009918443,0.009576427,0.009510655,0.008760852,0.008326756,0.00824783,0.007997895,0.007116548,0.006800842,0.005722178,0.0053407,0.004761905,0.004143646,0.003446461,0.013456985,0.051420679,0.045987898,0.097408577
E07000120,Hyndburn,80190,0.013542836,0.013443073,0.013767303,0.013767303,0.012881905,0.013156254,0.012894376,0.012682379,0.012183564,0.012358149,0.011148522,0.011709689,0.012632498,0.012245916,0.012644968,0.013143784,0.013892006,0.013505425,0.01335578,0.010924055,0.011273226,0.011510163,0.012146153,0.013418132,0.012644968,0.012557676,0.013617658,0.013118843,0.012881905,0.011959097,0.013206135,0.013904477,0.012881905,0.012358149,0.011023818,0.010400299,0.012644968,0.012183564,0.012744731,0.012844494,0.013779773,0.014702581,0.014839756,0.01562539,0.015126574,0.01466517,0.014415763,0.013717421,0.014951989,0.013941888,0.014353411,0.012669909,0.013093902,0.011896745,0.012096271,0.012146153,0.012270857,0.010637237,0.011185933,0.011310637,0.011472752,0.011647338,0.010849233,0.012732261,0.013256017,0.013580247,0.010549944,0.010674648,0.010450181,0.009315376,0.009078439,0.007731637,0.007694226,0.007432348,0.007357526,0.006983414,0.006621773,0.00617284,0.005686495,0.004963212,0.005237561,0.005137798,0.004476867,0.003978052,0.003853348,0.003691233,0.003030303,0.002643721,0.002095024,0.001982791,0.006995885,0.06482105,0.060992642,0.125813692
E07000121,Lancaster,139665,0.011427344,0.011341424,0.010124226,0.009966706,0.010904665,0.009988186,0.009680306,0.009572907,0.009214907,0.009436867,0.008685068,0.010303226,0.010739985,0.011534744,0.011033545,0.011720904,0.011541904,0.011155264,0.015351019,0.028045681,0.030923997,0.027028962,0.019797372,0.01444886,0.011599184,0.011728064,0.011463144,0.011434504,0.011763864,0.011448824,0.010754305,0.010904665,0.011191064,0.010417785,0.010002506,0.009572907,0.010267426,0.010253106,0.010654065,0.010961945,0.012114703,0.012623062,0.012816382,0.013553861,0.013210182,0.013582501,0.013639781,0.0144059,0.013453621,0.013360541,0.0139763,0.012981062,0.013260301,0.012759102,0.011849783,0.011606344,0.011212544,0.011649304,0.010904665,0.011055025,0.011126624,0.011506104,0.011685104,0.012164823,0.012408263,0.01453478,0.011219704,0.010625425,0.010346186,0.010095586,0.009501307,0.008198189,0.008599148,0.008606308,0.008455948,0.007961909,0.007897469,0.006673111,0.006723231,0.00700963,0.005985752,0.005763792,0.005190993,0.005033473,0.004195754,0.004510794,0.003443955,0.003365195,0.002906956,0.002727956,0.009136147,0.077814771,0.103798375,0.181613146
E07000122,Pendle,89613,0.014194369,0.014495665,0.014317119,0.014484506,0.014194369,0.01245355,0.013245846,0.012687891,0.012375437,0.010991709,0.011996027,0.0123308,0.011214891,0.012029505,0.011482709,0.012565141,0.012542823,0.011728209,0.012498187,0.010154777,0.010891277,0.01147155,0.012230368,0.012353118,0.014049301,0.01393771,0.01393771,0.014216687,0.014328278,0.013881914,0.01442871,0.014026983,0.013435551,0.012464709,0.012609778,0.011281845,0.012141096,0.011627777,0.011984868,0.012163414,0.01393771,0.014127415,0.013625255,0.013312801,0.014038142,0.013703369,0.012788323,0.013044982,0.01295571,0.013502505,0.013993505,0.013044982,0.012542823,0.012799482,0.012553982,0.012966869,0.011929073,0.011638936,0.0115943,0.012029505,0.011616618,0.012609778,0.01269905,0.012442391,0.013134255,0.014707688,0.010143618,0.010400277,0.010098981,0.009072344,0.00814614,0.00776673,0.006996753,0.007331526,0.006751253,0.007208776,0.006606184,0.006126343,0.005869684,0.005267093,0.005155502,0.004921161,0.005311729,0.004128865,0.003994956,0.003626706,0.003135706,0.002533115,0.002934842,0.001874728,0.007811367,0.059489137,0.060995614,0.120484751
E07000123,Preston,140540,0.012644087,0.013590437,0.013462359,0.013341397,0.012800626,0.01251601,0.012665433,0.011633699,0.011221005,0.010879465,0.010730041,0.010829657,0.010395617,0.01132062,0.011406005,0.012010815,0.01147716,0.011071581,0.013590437,0.021894123,0.025131635,0.024868365,0.021225274,0.018172762,0.017176605,0.015397752,0.015205635,0.015041981,0.01512025,0.01442294,0.013540629,0.013803899,0.014536787,0.013469475,0.011299274,0.011626583,0.012017931,0.011690622,0.012508894,0.013462359,0.013256013,0.013426782,0.014102747,0.013540629,0.014223709,0.013561975,0.013376975,0.013811015,0.013697168,0.013946207,0.013960438,0.012715241,0.012352355,0.011640814,0.011235236,0.011441582,0.010858119,0.009961577,0.010075423,0.010175039,0.009513306,0.009861961,0.009598691,0.009648499,0.010039846,0.010331578,0.007905223,0.007471183,0.007684645,0.007421375,0.006780988,0.006489256,0.006546179,0.006439448,0.006531948,0.005891561,0.005948484,0.005884446,0.005336559,0.004852711,0.004831365,0.00457521,0.00431194,0.003756938,0.003209051,0.002860396,0.003016935,0.00241924,0.0019852,0.00190693,0.00638964,0.070044116,0.106574641,0.176618756
E07000124,Ribble Valley,57596,0.008490173,0.009080492,0.009983332,0.010799361,0.010434752,0.011077158,0.011129245,0.010920897,0.01109452,0.011632752,0.010764636,0.013021738,0.013299535,0.013282172,0.013403709,0.014323911,0.013386346,0.013247448,0.013143274,0.008611709,0.007622057,0.009028405,0.009879158,0.010365303,0.009879158,0.0094451,0.009393013,0.008142927,0.007934579,0.008455448,0.008472811,0.008299187,0.008611709,0.008611709,0.00802139,0.009202028,0.009948608,0.0106431,0.011372318,0.012761303,0.014306549,0.014306549,0.015591361,0.016042781,0.015712897,0.015869158,0.015921245,0.01805681,0.016876172,0.016233766,0.017067157,0.015452462,0.014636433,0.014549622,0.014757969,0.014931592,0.013768317,0.013177998,0.012796028,0.013473158,0.012830752,0.012309883,0.013368984,0.014844781,0.01520939,0.016598375,0.014028752,0.013073825,0.012657129,0.011459129,0.010174318,0.010018057,0.00967081,0.009583999,0.008924231,0.008160289,0.008958955,0.008004028,0.007309535,0.007274811,0.006788666,0.005903188,0.005885825,0.004618376,0.004809362,0.004149594,0.003663449,0.003628724,0.002517536,0.003038405,0.009792347,0.062712688,0.046774082,0.10948677
E07000125,Rossendale,68366,0.012506217,0.012681742,0.013032794,0.012710997,0.013193693,0.012447708,0.012579352,0.011730977,0.011028874,0.011643214,0.011467689,0.011219027,0.011701723,0.011906503,0.012330691,0.012418454,0.012593979,0.013705643,0.012491589,0.009990346,0.009653922,0.009931837,0.011965012,0.012228301,0.012199046,0.011175146,0.011628587,0.011643214,0.011160518,0.011672469,0.011833367,0.011891876,0.013354591,0.011950385,0.011160518,0.011365299,0.01202352,0.012784132,0.013369219,0.014393119,0.014246848,0.015387766,0.014934324,0.016587192,0.016528684,0.015343884,0.015402393,0.015768072,0.015387766,0.015373139,0.014919697,0.014656408,0.014232221,0.014159085,0.013076676,0.013544744,0.012506217,0.012915777,0.013076676,0.013062048,0.011950385,0.012447708,0.013076676,0.01290115,0.014831934,0.015300003,0.010648568,0.010268262,0.010648568,0.009595413,0.008205833,0.007255068,0.006962525,0.00729895,0.006845508,0.005953252,0.006377439,0.005894743,0.005455928,0.004724571,0.004958605,0.004680689,0.004519791,0.003642161,0.003408127,0.00329111,0.002823041,0.002837668,0.001974666,0.001872276,0.007474476,0.061200012,0.055978118,0.117178129
E07000126,South Ribble,108971,0.011415881,0.012049077,0.01127823,0.011865542,0.011966486,0.011856365,0.011333291,0.010296317,0.011415881,0.010213727,0.010663388,0.010791862,0.011213993,0.011425058,0.011773775,0.01271898,0.012195905,0.011626947,0.012342733,0.009764066,0.009984308,0.010525736,0.011727891,0.011828835,0.013104404,0.011975663,0.01167283,0.012039901,0.011333291,0.011792128,0.011113048,0.011608593,0.011755421,0.011489295,0.010268787,0.010663388,0.011975663,0.012250966,0.013636656,0.013535711,0.014985638,0.015692248,0.014095493,0.015371062,0.015793193,0.015361885,0.015260941,0.015637188,0.01588496,0.015664718,0.015279294,0.014508447,0.013315469,0.013544888,0.013049343,0.012388617,0.013076874,0.011746244,0.012489561,0.011782951,0.01237944,0.011874719,0.01300346,0.013159464,0.013847721,0.015554597,0.011553533,0.011654477,0.011654477,0.010415615,0.009534647,0.009029925,0.009121693,0.00913087,0.008268255,0.007983775,0.00740564,0.007157868,0.006286076,0.005717117,0.005533582,0.005763001,0.005386754,0.004826972,0.004083655,0.003744115,0.003542227,0.003009975,0.002652082,0.002101477,0.007203751,0.058648631,0.057171174,0.115819805
E07000127,West Lancashire,110925,0.009997746,0.010394411,0.010628803,0.010475547,0.011863872,0.011124634,0.011034483,0.010971377,0.011196755,0.010430471,0.010691909,0.011295921,0.011512283,0.012242506,0.012215461,0.012792427,0.011999098,0.012702276,0.013053865,0.016335362,0.017831868,0.016335362,0.014072572,0.011530313,0.011926978,0.009826459,0.010178048,0.010006761,0.009177372,0.009321614,0.009565021,0.008744647,0.009592067,0.009204417,0.008942979,0.008771693,0.010033807,0.010836151,0.011395087,0.012954699,0.013666892,0.014306964,0.014099617,0.014784764,0.014234843,0.014397115,0.016037863,0.015451882,0.01528961,0.015496957,0.014938021,0.014550372,0.014189768,0.013477575,0.014171738,0.013324318,0.012413793,0.012251521,0.012188416,0.01300879,0.012224476,0.012954699,0.012882578,0.01348659,0.014919991,0.015614154,0.012503944,0.011782736,0.01214334,0.011539328,0.010484562,0.009610097,0.009051161,0.009483886,0.009087221,0.009096236,0.008248817,0.007942303,0.006950642,0.006454812,0.005940951,0.005589362,0.005373,0.004687852,0.004201037,0.00356998,0.003119225,0.002875817,0.002641424,0.002109533,0.007942303,0.066883029,0.071697093,0.138580122
E07000128,Wyre,107889,0.008712658,0.009037066,0.009380011,0.009213173,0.010065901,0.010195664,0.009982482,0.01038104,0.009361473,0.00969515,0.009268786,0.010047363,0.010186395,0.010659103,0.010983511,0.011799164,0.011780626,0.013031912,0.012206991,0.010047363,0.010353233,0.010306889,0.010362502,0.010093707,0.010557147,0.010093707,0.00908341,0.009722956,0.008907303,0.008796077,0.008193606,0.009815644,0.010038095,0.008953647,0.008610702,0.008110187,0.008786809,0.008972184,0.009889794,0.011057661,0.01205869,0.013291438,0.013087525,0.014301736,0.013699265,0.014412961,0.015089583,0.015376915,0.014487112,0.014524187,0.014755907,0.014644681,0.014904207,0.013374857,0.013949522,0.013671459,0.012568473,0.013402664,0.01281873,0.013402664,0.012605548,0.013347051,0.013838297,0.0147281,0.015562291,0.018111207,0.014264661,0.013263632,0.014403693,0.013866103,0.012790924,0.011743551,0.012299678,0.011789895,0.01167867,0.011224499,0.010492265,0.01007517,0.009565387,0.008555089,0.008351176,0.00823995,0.007776511,0.007146234,0.006349118,0.005412971,0.004291448,0.004736349,0.003800202,0.003614826,0.011511832,0.058866057,0.051673479,0.110539536
E07000129,Blaby,94593,0.010719609,0.011734484,0.011396192,0.011565338,0.012421638,0.011797913,0.011787342,0.011565338,0.012009345,0.010730181,0.010740752,0.011311619,0.010846469,0.012474496,0.012263064,0.012622498,0.01263307,0.01302422,0.0126965,0.010645608,0.010635036,0.010275602,0.010339031,0.010783039,0.011026186,0.010339031,0.011153045,0.010402461,0.010994471,0.011375049,0.011734484,0.011163617,0.011660482,0.010814754,0.010603322,0.010952185,0.011988202,0.012611927,0.013309653,0.014504245,0.01447253,0.015053968,0.015297115,0.015793981,0.016206273,0.015899697,0.015392259,0.016047699,0.015434546,0.015053968,0.015339401,0.015191399,0.01447253,0.013351939,0.01316165,0.012442781,0.012337065,0.011871914,0.011533623,0.012527354,0.011660482,0.011301048,0.013055934,0.012971362,0.01375366,0.015286543,0.011205903,0.011332762,0.011639339,0.01065618,0.009091582,0.008393856,0.008002706,0.008859006,0.008425571,0.008573573,0.007463554,0.006913831,0.0067764,0.006364107,0.005835527,0.005867242,0.005497236,0.004313216,0.004440075,0.003985496,0.003414629,0.003298341,0.002981193,0.002082607,0.00802385,0.061621896,0.053058894,0.11468079
E07000130,Charnwood,168779,0.010795182,0.011725392,0.011073653,0.010658909,0.010996629,0.01092553,0.010404138,0.010024944,0.010190841,0.009604275,0.009941995,0.010030869,0.01061151,0.010783332,0.010884055,0.010759632,0.011346198,0.013111821,0.014901143,0.023889228,0.025334905,0.024185473,0.020980098,0.015979476,0.013793185,0.012027563,0.012092737,0.012679303,0.011743167,0.01186759,0.012003863,0.011660218,0.011749092,0.011547645,0.010789257,0.010368589,0.011334348,0.011044028,0.011956464,0.012827425,0.012969623,0.014569348,0.013793185,0.014172379,0.01347324,0.014059806,0.013935383,0.014551573,0.014071656,0.014385676,0.013455465,0.013289568,0.012631903,0.012827425,0.012288259,0.011695768,0.011849815,0.010866281,0.01154172,0.011689843,0.011440997,0.011672068,0.011346198,0.012069037,0.012430456,0.013342892,0.010078268,0.010380438,0.010415988,0.009420603,0.007826803,0.007417984,0.007696455,0.007595732,0.007092115,0.007109889,0.006588497,0.006221153,0.005836034,0.005658287,0.005853809,0.005285018,0.004941373,0.004532554,0.00416521,0.003821565,0.003300174,0.002689908,0.002334414,0.002209991,0.008484468,0.074008022,0.100273138,0.174281161
E07000131,Harborough,86389,0.00941092,0.009978122,0.010904166,0.010985195,0.012408987,0.011668152,0.012270081,0.01110095,0.012096447,0.012408987,0.011540821,0.012976189,0.012571045,0.012918311,0.012443714,0.013034067,0.01341606,0.013994837,0.012293232,0.008508028,0.007327322,0.00876269,0.008681661,0.009978122,0.009364618,0.009318316,0.008855294,0.008855294,0.008820567,0.00813761,0.008369121,0.009908669,0.010082302,0.010105453,0.010093878,0.010024424,0.010637928,0.011749181,0.012594196,0.014504161,0.015302874,0.015661716,0.015360752,0.017444351,0.016865573,0.017699013,0.016935026,0.017768466,0.017398048,0.016946602,0.016576184,0.015603838,0.014596766,0.014110593,0.014423133,0.013450787,0.013867506,0.012663649,0.012455289,0.012513167,0.012663649,0.013323456,0.012929887,0.013381333,0.01437683,0.016194191,0.012304807,0.011992268,0.012304807,0.011239857,0.008820567,0.007419926,0.008855294,0.008519603,0.008600632,0.008160761,0.007651437,0.007257868,0.006331825,0.005984558,0.005845652,0.005984558,0.005023788,0.004780701,0.004271377,0.003750477,0.003252729,0.003414787,0.002836009,0.002766556,0.009017352,0.061246223,0.044114413,0.105360636
E07000132,Hinckley and Bosworth,106046,0.011834487,0.011080097,0.011042378,0.010608604,0.01088207,0.011325274,0.011146106,0.010627464,0.0108915,0.010429436,0.009910793,0.011221545,0.011193256,0.012098523,0.011447862,0.011183826,0.011957075,0.011834487,0.011749618,0.008835788,0.008845218,0.009910793,0.010259699,0.010693473,0.011362993,0.010429436,0.010608604,0.011334704,0.010448296,0.011004658,0.011325274,0.011174396,0.011768478,0.012221112,0.010702903,0.011174396,0.011429003,0.012173962,0.011994795,0.013164099,0.015031213,0.015568715,0.014786036,0.015898761,0.015417838,0.015153801,0.016181657,0.015804462,0.015540426,0.015427267,0.015512136,0.014918054,0.014031647,0.014022217,0.013833619,0.01309809,0.01307923,0.01231541,0.013013221,0.013739321,0.013437565,0.013475284,0.014295683,0.014936914,0.015568715,0.015889331,0.012089093,0.012296551,0.012164532,0.011268695,0.009712766,0.00869434,0.008515173,0.008845218,0.008505743,0.007534466,0.007147842,0.007327009,0.006082266,0.006082266,0.005884239,0.005903099,0.005176999,0.005224148,0.004092564,0.003951116,0.003762518,0.00292326,0.00289497,0.002480056,0.008137978,0.055560794,0.051072176,0.106632971
E07000133,Melton,50770,0.011463463,0.011266496,0.011621036,0.011266496,0.010951349,0.011305889,0.011443766,0.010242269,0.011148316,0.010714989,0.010833169,0.011404373,0.011128619,0.011561946,0.012743746,0.012231633,0.012743746,0.012330116,0.012231633,0.008961985,0.009178649,0.009237739,0.011207406,0.010202876,0.011502856,0.008883199,0.009415009,0.010321056,0.010104392,0.010695292,0.010064999,0.010005909,0.011483159,0.010202876,0.010084696,0.010695292,0.009769549,0.011108923,0.011463463,0.012586173,0.013708883,0.014654323,0.014595233,0.016131574,0.017727004,0.015974,0.017116407,0.017037621,0.017352767,0.016820957,0.016348237,0.01579673,0.01485129,0.01349222,0.013748277,0.01431948,0.013157376,0.012684656,0.013511916,0.01349222,0.013236163,0.013925547,0.01313768,0.013689187,0.01556037,0.01591491,0.011266496,0.011936183,0.012467993,0.011227103,0.008883199,0.008134725,0.010143786,0.007898365,0.008390782,0.007228678,0.007386252,0.007149892,0.006677172,0.006204451,0.005987788,0.005830215,0.005121135,0.004707504,0.004155998,0.003959031,0.003939334,0.003545401,0.003269647,0.002422691,0.008272602,0.058499114,0.051329525,0.109828639
E07000134,North West Leicestershire,94018,0.010795805,0.011604161,0.011625433,0.011604161,0.012125338,0.012072156,0.011742432,0.011455253,0.012284882,0.011497798,0.011029803,0.011019167,0.012167883,0.012391244,0.012125338,0.012263609,0.012029611,0.012306154,0.011561616,0.009083367,0.009838542,0.010646897,0.011678615,0.011199983,0.010040631,0.009179093,0.010593716,0.009742815,0.010987258,0.010636261,0.010955349,0.011444617,0.011955158,0.011125529,0.009987449,0.010859623,0.011742432,0.012720968,0.013263418,0.01467804,0.015773575,0.01661384,0.014731222,0.016209662,0.01703929,0.016082027,0.016805293,0.016156481,0.016156481,0.015294944,0.015497032,0.015294944,0.013933502,0.013274054,0.013274054,0.012497607,0.012603969,0.012348699,0.012338063,0.013008147,0.012540152,0.012274245,0.013327235,0.013391053,0.014007956,0.01573103,0.013188964,0.012327427,0.011987066,0.010519262,0.009062094,0.007743198,0.008413283,0.007828288,0.007870833,0.007307111,0.007051841,0.006211577,0.005711672,0.005807399,0.005594673,0.004935225,0.004701227,0.004509775,0.003871599,0.003701419,0.003339786,0.003286605,0.002478249,0.002318705,0.00796656,0.057244357,0.053404667,0.110649025
E07000135,Oadby and Wigston,56103,0.010676791,0.010623318,0.009803397,0.010177709,0.010783737,0.010855034,0.010819386,0.010569845,0.01014206,0.010748088,0.009963817,0.010676791,0.011639306,0.012744417,0.011835374,0.012423578,0.01361781,0.013813878,0.017164857,0.031959075,0.019018591,0.008912179,0.008020961,0.009767749,0.011461063,0.011621482,0.010534196,0.0111224,0.010070763,0.01042725,0.010908508,0.01140759,0.011318468,0.010355952,0.010409426,0.010070763,0.0097321,0.010961981,0.01210274,0.011140224,0.0125127,0.014241663,0.012655295,0.014063419,0.01402777,0.014009946,0.015346773,0.01488334,0.01431296,0.016380586,0.01472292,0.015328949,0.013920824,0.013421742,0.012851363,0.012156213,0.011389765,0.011354117,0.011051102,0.012049267,0.010890683,0.011336292,0.011175873,0.01279789,0.011799726,0.013796054,0.009250842,0.010748088,0.010819386,0.010231182,0.008537868,0.007896191,0.008680463,0.009054774,0.009090423,0.00916172,0.008270502,0.008217029,0.008413097,0.007432758,0.007468406,0.007058446,0.007307987,0.005472078,0.005258186,0.004313495,0.004224373,0.004135251,0.00306579,0.002709303,0.010302479,0.088979199,0.057180543,0.146159742
E07000136,Boston,64793,0.013365641,0.012701989,0.012084639,0.01237788,0.01200747,0.01094254,0.010309756,0.010957974,0.009445465,0.010016514,0.009522634,0.009908478,0.010834504,0.010957974,0.010788202,0.011297517,0.012177241,0.01118948,0.011359252,0.009229392,0.010402358,0.010541262,0.011436421,0.012192675,0.012810026,0.013658883,0.013334774,0.013597148,0.013890389,0.013658883,0.013597148,0.013026098,0.012933496,0.011698795,0.011374686,0.010741901,0.010602997,0.011158613,0.011667927,0.011822265,0.0130724,0.013134135,0.013736052,0.0130724,0.013658883,0.013628015,0.014199065,0.013905823,0.014291667,0.013597148,0.013612582,0.014075595,0.012161808,0.012686556,0.013334774,0.012470483,0.011961169,0.012640254,0.013041532,0.011945735,0.012593953,0.012115506,0.013550847,0.012671122,0.014044727,0.015186826,0.012347013,0.012223543,0.01237788,0.010973408,0.010217153,0.009321995,0.00987761,0.009136789,0.008673776,0.008380535,0.007979257,0.007871221,0.007269304,0.006868026,0.006667387,0.007037797,0.005926566,0.005509854,0.004923371,0.004568395,0.004012779,0.003534332,0.003025018,0.002577439,0.00868921,0.055252882,0.057382742,0.112635624
E07000137,East Lindsey,136596,0.009626929,0.009282849,0.009919763,0.009004656,0.009451228,0.008470233,0.009685496,0.008543442,0.008814314,0.008931447,0.008506838,0.009692817,0.010051539,0.01099593,0.011544994,0.010556678,0.011479106,0.011222876,0.011274122,0.008880201,0.008733784,0.009275528,0.009927084,0.009597646,0.009853876,0.009583004,0.009070544,0.008565405,0.008558084,0.008638613,0.008382383,0.008470233,0.008455592,0.008170078,0.007474597,0.007935811,0.007767431,0.008836276,0.009370699,0.010534716,0.011976925,0.012086738,0.012174588,0.012994524,0.01245278,0.013419134,0.013148262,0.014634396,0.014480658,0.01407069,0.014531904,0.014026765,0.014012123,0.013704647,0.014224428,0.014085332,0.013990161,0.013506984,0.014480658,0.014509942,0.014561188,0.01560075,0.016757445,0.017196697,0.019246537,0.021010864,0.017892178,0.017196697,0.017430964,0.015608071,0.014817418,0.013031128,0.012928636,0.012870069,0.011991566,0.011413219,0.010607924,0.010007614,0.008872881,0.008975373,0.008499517,0.007796714,0.0071598,0.006303259,0.005856687,0.00528566,0.00434859,0.003843451,0.003462766,0.003052798,0.010725058,0.053412984,0.047387918,0.100800902
E07000138,Lincoln,94588,0.013712099,0.012633738,0.01176682,0.011787965,0.010878758,0.010699032,0.010149279,0.009398655,0.009250645,0.008521165,0.008436588,0.008996913,0.009356367,0.009483233,0.009641815,0.009980124,0.01035015,0.010889331,0.014991331,0.03368292,0.035501332,0.031864507,0.022899311,0.017243202,0.017021187,0.016439718,0.017274919,0.017264346,0.016249419,0.01547765,0.015255635,0.01479046,0.014272424,0.01303548,0.012358862,0.011206496,0.011301645,0.011301645,0.011428511,0.012168563,0.011925403,0.012136846,0.011935975,0.012517444,0.012559733,0.012824037,0.012929759,0.01279232,0.012898042,0.013616949,0.012580877,0.012813465,0.011703387,0.011111346,0.010878758,0.010466444,0.009937836,0.009937836,0.010223284,0.009800398,0.009842686,0.010138707,0.010085846,0.009832114,0.010508733,0.010551021,0.00883833,0.008119423,0.008214573,0.008034846,0.006258722,0.006078995,0.00639616,0.006438449,0.006269294,0.005634964,0.005571531,0.005254366,0.004598892,0.004842052,0.005053495,0.004768047,0.004546031,0.00419715,0.003869413,0.003150505,0.002981351,0.002865057,0.002463315,0.002209583,0.007833975,0.079893855,0.124529539,0.204423394
