LA Name,age,WHITE,MIXED,ASIAN/ASIAN BRITISH,CHINESE,BLACK/BLACK BRITISH,OTHER
        E41000300 Ealing,20,"1,439",216,"1,270",107,576,288
        E41000300 Ealing,21,"1,574",218,"1,397",82,558,313
        E41000300 Ealing,22,"2,071",211,"1,488",129,578,342
        E41000300 Ealing,23,"2,557",276,"1,829",131,554,373
        E41000300 Ealing,24,"2,844",285,"1,876",121,516,333
        E41000300 Ealing,25,"3,274",322,"1,922",125,541,366
        E41000300 Ealing,26,"3,336",280,"2,048",114,554,354
        E41000300 Ealing,27,"3,369",269,"1,994",139,508,385
        E41000300 Ealing,28,"3,631",275,"2,078",145,523,336
        E41000300 Ealing,29,"3,884",237,"2,038",108,475,368
        E41000300 Ealing,30,"3,846",245,"2,142",131,546,362
        E41000300 Ealing,31,"3,780",189,"2,040",120,546,326
        E41000300 Ealing,32,"3,657",209,"1,987",102,539,334
        E41000300 Ealing,33,"3,358",186,"1,875",75,467,352
        E41000300 Ealing,34,"3,223",157,"1,806",81,553,343
        E41000300 Ealing,35,"3,100",175,"1,783",86,475,348
        E41000300 Ealing,36,"3,065",161,"1,713",64,504,365
        E41000300 Ealing,37,"2,942",150,"1,700",68,492,364
        E41000300 Ealing,38,"2,764",175,"1,642",72,540,323
        E41000300 Ealing,39,"2,575",148,"1,616",76,546,339
        E41000300 Ealing,40,"2,607",163,"1,519",47,588,357
        E41000300 Ealing,41,"2,519",134,"1,522",56,667,379
        E41000300 Ealing,42,"2,439",137,"1,502",58,700,295
        E41000300 Ealing,43,"2,478",123,"1,309",52,650,320
        E41000300 Ealing,44,"2,497",134,"1,296",48,600,302
        E41000300 Ealing,45,"2,428",153,"1,315",49,644,290
        E41000300 Ealing,46,"2,411",142,"1,225",46,684,303
        E41000300 Ealing,47,"2,340",127,"1,183",61,587,276
        E41000300 Ealing,48,"2,231",120,"1,211",53,547,242
        E41000300 Ealing,49,"2,177",104,"1,160",46,487,235
        E41000300 Ealing,50,"2,088",79,"1,219",51,491,239
        E41000300 Ealing,51,"1,989",79,"1,090",42,430,213
        E41000300 Ealing,52,"1,992",69,"1,118",30,408,187
        E41000300 Ealing,53,"1,899",60,"1,089",46,355,215
        E41000300 Ealing,54,"1,866",52,"1,063",44,305,199
        E41000300 Ealing,55,"1,858",56,"1,003",59,332,215
        E41000300 Ealing,56,"1,860",51,"1,039",56,265,187
        E41000300 Ealing,57,"1,764",57,"1,005",77,254,209
        E41000300 Ealing,58,"1,822",46,898,49,229,184
        E41000300 Ealing,59,"1,739",34,854,57,196,164
        E41000300 Ealing,60,"1,577",46,859,49,188,170
        E41000300 Ealing,61,"1,601",38,784,57,175,165
        E41000300 Ealing,62,"1,697",54,748,46,176,120
        E41000300 Ealing,63,"1,782",39,714,45,130,140
        E41000300 Ealing,64,"1,860",44,610,29,149,104
        E41000300 Ealing,65,"1,329",22,552,30,158,96
        E41000300 Ealing,66,"1,381",47,533,26,144,83
        E41000300 Ealing,67,"1,288",31,472,23,180,84
        E41000300 Ealing,68,"1,195",25,541,19,191,67
        E41000300 Ealing,69,"1,043",22,527,17,172,89
        E41000300 Ealing,70,995,21,483,24,179,75
        E41000300 Ealing,71,"1,066",30,489,22,189,68
        E41000300 Ealing,72,"1,021",31,507,22,196,90
        E41000300 Ealing,73,"1,052",27,481,34,187,71
        E41000300 Ealing,74,967,18,439,13,175,60
        E41000300 Ealing,75,959,28,424,16,174,63
        E41000300 Ealing,76,940,20,370,13,146,55
        E41000300 Ealing,77,861,24,361,19,135,34
        E41000300 Ealing,78,831,16,323,8,101,57
        E41000300 Ealing,79,857,18,272,12,89,42
        E41000300 Ealing,80,777,10,279,9,84,38
        E41000300 Ealing,81,698,14,209,4,93,38
        E41000300 Ealing,82,647,12,177,10,72,27
        E41000300 Ealing,83,654,9,155,5,46,25
        E41000300 Ealing,84,579,5,127,8,56,17
        E41000300 Ealing,     85 - 89,"2,370",33,408,31,126,55
        E41000300 Ealing,     90 - 94,"1,032",10,125,3,35,17
        E41000300 Ealing,     95 - 99,284,1,32,1,12,2
        E41000300 Ealing,     100 and over,60,1,12,0,4,2
        E41000301 Enfield,        E41000301 Enfield,0,0,0,0,0,0
        E41000301 Enfield,     Total: Age,"190,640","17,183","32,305","2,588","53,687","16,063"
        E41000301 Enfield,0,"2,423",697,470,35,"1,098",272
        E41000301 Enfield,1,"2,388",630,459,35,"1,125",249
        E41000301 Enfield,2,"2,283",665,470,24,"1,151",300
        E41000301 Enfield,3,"2,349",650,498,36,"1,142",298
        E41000301 Enfield,4,"2,151",591,520,31,"1,204",269
        E41000301 Enfield,5,"2,182",597,472,33,"1,116",263
        E41000301 Enfield,6,"2,092",468,401,26,"1,068",247
        E41000301 Enfield,7,"1,933",417,460,22,"1,003",247
        E41000301 Enfield,8,"1,945",429,418,30,924,219
        E41000301 Enfield,9,"1,976",392,418,22,899,211
        E41000301 Enfield,10,"2,089",405,376,16,921,241
        E41000301 Enfield,11,"2,021",383,411,23,911,214
        E41000301 Enfield,12,"2,171",391,383,20,942,213
        E41000301 Enfield,13,"2,102",405,359,22,937,224
        E41000301 Enfield,14,"2,111",377,425,24,956,232
        E41000301 Enfield,15,"2,270",372,422,24,939,226
        E41000301 Enfield,16,"2,267",372,398,16,973,227
        E41000301 Enfield,17,"2,291",353,419,32,963,236
        E41000301 Enfield,18,"2,139",323,401,27,878,212
        E41000301 Enfield,19,"2,050",297,375,26,769,214
        E41000301 Enfield,20,"2,272",310,342,42,729,229
        E41000301 Enfield,21,"2,383",272,410,31,767,285
        E41000301 Enfield,22,"2,571",307,441,44,763,235
        E41000301 Enfield,23,"2,738",286,503,30,817,304
        E41000301 Enfield,24,"2,747",265,484,53,764,302
        E41000301 Enfield,25,"2,719",297,563,33,942,369
        E41000301 Enfield,26,"2,931",341,604,35,817,342
        E41000301 Enfield,27,"2,756",222,527,56,775,368
        E41000301 Enfield,28,"2,978",237,656,72,770,357
        E41000301 Enfield,29,"2,985",290,643,76,828,368
        E41000301 Enfield,30,"2,908",240,723,55,781,348
        E41000301 Enfield,31,"2,867",260,657,58,771,349
        E41000301 Enfield,32,"2,825",241,686,59,759,366
        E41000301 Enfield,33,"2,699",213,665,59,735,276
        E41000301 Enfield,34,"2,607",176,622,37,813,274
        E41000301 Enfield,35,"2,391",183,609,40,818,280
        E41000301 Enfield,36,"2,539",199,580,44,802,241
        E41000301 Enfield,37,"2,612",164,606,41,726,266
        E41000301 Enfield,38,"2,761",191,567,45,788,279
        E41000301 Enfield,39,"2,642",178,520,50,771,277
        E41000301 Enfield,40,"2,802",161,531,54,889,249
        E41000301 Enfield,41,"2,739",195,512,52,984,284
        E41000301 Enfield,42,"2,760",204,490,33,981,264
        E41000301 Enfield,43,"2,933",164,432,38,951,272
        E41000301 Enfield,44,"2,902",172,454,36,"1,021",287
        E41000301 Enfield,45,"2,909",150,445,38,"1,009",226
        E41000301 Enfield,46,"2,945",164,451,43,987,251
        E41000301 Enfield,47,"2,776",142,435,51,909,218
        E41000301 Enfield,48,"2,799",144,427,59,917,219
        E41000301 Enfield,49,"2,661",132,418,35,725,212
        E41000301 Enfield,50,"2,570",111,402,41,772,210
        E41000301 Enfield,51,"2,664",86,374,31,644,191
        E41000301 Enfield,52,"2,467",103,392,42,640,169
        E41000301 Enfield,53,"2,478",74,347,36,534,173
        E41000301 Enfield,54,"2,307",64,364,35,498,150
        E41000301 Enfield,55,"2,286",62,354,29,398,121
        E41000301 Enfield,56,"2,125",56,386,41,398,111
        E41000301 Enfield,57,"2,150",66,354,35,325,97
        E41000301 Enfield,58,"1,989",44,349,34,308,87
        E41000301 Enfield,59,"2,028",54,324,32,247,98
        E41000301 Enfield,60,"2,018",53,291,35,255,98
        E41000301 Enfield,61,"2,032",34,269,23,215,98
        E41000301 Enfield,62,"2,054",42,267,21,185,85
        E41000301 Enfield,63,"2,215",36,256,17,188,88
        E41000301 Enfield,64,"2,266",45,232,20,162,52
        E41000301 Enfield,65,"1,910",37,210,15,180,81
        E41000301 Enfield,66,"1,829",40,199,16,199,75
        E41000301 Enfield,67,"1,823",35,179,12,212,67
        E41000301 Enfield,68,"1,631",52,184,18,189,54
        E41000301 Enfield,69,"1,466",31,189,10,180,41
        E41000301 Enfield,70,"1,343",27,169,13,173,51
        E41000301 Enfield,71,"1,482",31,192,19,218,56
        E41000301 Enfield,72,"1,424",29,179,10,178,40
        E41000301 Enfield,73,"1,420",19,169,9,182,31
        E41000301 Enfield,74,"1,372",22,146,12,168,44
        E41000301 Enfield,75,"1,342",26,128,13,135,33
        E41000301 Enfield,76,"1,281",22,109,4,152,28
        E41000301 Enfield,77,"1,233",25,109,7,128,25
        E41000301 Enfield,78,"1,177",29,107,2,113,20
        E41000301 Enfield,79,"1,183",9,77,6,70,27
        E41000301 Enfield,80,"1,116",14,90,3,97,27
        E41000301 Enfield,81,"1,071",12,63,3,59,21
        E41000301 Enfield,82,926,14,57,6,49,18
        E41000301 Enfield,83,864,11,50,3,48,10
        E41000301 Enfield,84,814,7,35,3,33,15
        E41000301 Enfield,     85 - 89,"3,163",32,107,8,94,45
        E41000301 Enfield,     90 - 94,"1,314",11,33,1,28,11
        E41000301 Enfield,     95 - 99,369,3,5,0,5,4
        E41000301 Enfield,     100 and over,48,1,0,0,0,0
        E41000302 Greenwich,        E41000302 Greenwich,0,0,0,0,0,0
        E41000302 Greenwich,     Total: Age,"159,002","12,274","24,833","5,061","48,655","4,732"
        E41000302 Greenwich,0,"2,174",551,369,70,"1,071",72
        E41000302 Greenwich,1,"2,123",540,378,57,"1,105",90
        E41000302 Greenwich,2,"2,000",519,334,73,"1,242",114
        E41000302 Greenwich,3,"1,898",469,354,68,"1,296",88
        E41000302 Greenwich,4,"1,904",441,321,48,"1,112",64
        E41000302 Greenwich,5,"1,711",443,346,46,"1,254",86
        E41000302 Greenwich,6,"1,599",339,310,54,981,139
        E41000302 Greenwich,7,"1,513",314,246,42,953,67
        E41000302 Greenwich,8,"1,409",300,268,41,845,65
        E41000302 Greenwich,9,"1,511",304,256,45,799,39
        E41000302 Greenwich,10,"1,516",284,290,53,789,51
        E41000302 Greenwich,11,"1,640",259,271,54,734,51
        E41000302 Greenwich,12,"1,630",271,271,37,720,46
        E41000302 Greenwich,13,"1,592",263,285,36,722,46
        E41000302 Greenwich,14,"1,643",243,301,43,791,52
        E41000302 Greenwich,15,"1,752",251,269,63,753,52
        E41000302 Greenwich,16,"1,613",256,300,43,628,39
        E41000302 Greenwich,17,"1,708",303,306,52,677,53
        E41000302 Greenwich,18,"2,080",228,346,79,640,69
        E41000302 Greenwich,19,"2,242",201,406,61,539,52
        E41000302 Greenwich,20,"2,116",219,485,99,617,72
        E41000302 Greenwich,21,"2,189",224,565,164,737,88
        E41000302 Greenwich,22,"2,236",266,592,232,679,72
        E41000302 Greenwich,23,"2,387",234,641,126,711,78
        E41000302 Greenwich,24,"2,377",194,651,128,722,86
        E41000302 Greenwich,25,"2,467",200,661,128,697,93
        E41000302 Greenwich,26,"2,464",220,621,120,732,109
        E41000302 Greenwich,27,"2,555",180,642,116,820,103
        E41000302 Greenwich,28,"2,653",201,585,173,863,73
        E41000302 Greenwich,29,"2,726",207,642,150,770,142
        E41000302 Greenwich,30,"3,037",220,675,141,938,160
        E41000302 Greenwich,31,"3,184",228,600,147,"1,109",141
        E41000302 Greenwich,32,"3,011",168,620,124,"1,064",131
        E41000302 Greenwich,33,"2,753",163,532,112,"1,066",133
        E41000302 Greenwich,34,"2,698",178,528,181,"1,052",119
        E41000302 Greenwich,35,"2,578",138,491,94,913,121
        E41000302 Greenwich,36,"2,623",123,460,91,"1,044",90
        E41000302 Greenwich,37,"2,497",102,486,119,961,90
        E41000302 Greenwich,38,"2,469",119,480,91,920,110
        E41000302 Greenwich,39,"2,508",92,409,75,875,85
        E41000302 Greenwich,40,"2,415",117,410,84,989,74
        E41000302 Greenwich,41,"2,324",140,335,64,900,57
        E41000302 Greenwich,42,"2,212",104,338,90,918,82
        E41000302 Greenwich,43,"2,225",111,343,50,947,59
        E41000302 Greenwich,44,"2,349",91,310,44,870,66
        E41000302 Greenwich,45,"2,288",92,281,48,861,52
        E41000302 Greenwich,46,"2,287",99,261,44,796,55
        E41000302 Greenwich,47,"2,265",91,249,45,745,59
        E41000302 Greenwich,48,"2,150",97,279,58,609,44
        E41000302 Greenwich,49,"2,218",72,311,37,583,58
        E41000302 Greenwich,50,"2,064",64,297,50,592,62
        E41000302 Greenwich,51,"2,029",51,249,50,531,45
        E41000302 Greenwich,52,"2,010",62,224,40,461,37
        E41000302 Greenwich,53,"1,939",53,227,39,385,41
        E41000302 Greenwich,54,"1,761",57,200,45,342,45
        E41000302 Greenwich,55,"1,829",38,215,46,314,37
        E41000302 Greenwich,56,"1,719",33,199,43,262,34
        E41000302 Greenwich,57,"1,690",31,206,43,214,33
        E41000302 Greenwich,58,"1,625",40,158,33,211,30
        E41000302 Greenwich,59,"1,617",18,164,31,151,19
        E41000302 Greenwich,60,"1,519",17,141,30,141,30
        E41000302 Greenwich,61,"1,689",21,125,33,141,24
        E41000302 Greenwich,62,"1,636",13,86,34,124,18
        E41000302 Greenwich,63,"1,890",24,115,27,115,13
        E41000302 Greenwich,64,"1,901",11,108,20,108,18
        E41000302 Greenwich,65,"1,429",25,96,19,108,13
        E41000302 Greenwich,66,"1,435",24,103,18,86,22
        E41000302 Greenwich,67,"1,196",19,113,22,84,21
        E41000302 Greenwich,68,"1,135",18,98,24,88,19
        E41000302 Greenwich,69,"1,038",17,94,16,99,16
        E41000302 Greenwich,70,"1,074",11,92,14,86,11
        E41000302 Greenwich,71,"1,077",16,90,14,105,10
        E41000302 Greenwich,72,"1,000",19,83,13,107,16
        E41000302 Greenwich,73,"1,024",11,68,11,66,12
        E41000302 Greenwich,74,954,11,95,13,69,8
        E41000302 Greenwich,75,960,19,61,11,94,10
        E41000302 Greenwich,76,873,6,56,8,71,4
        E41000302 Greenwich,77,836,7,45,11,78,5
        E41000302 Greenwich,78,790,8,54,5,39,6
        E41000302 Greenwich,79,767,11,42,9,45,8
        E41000302 Greenwich,80,808,6,43,3,34,6
        E41000302 Greenwich,81,742,2,28,2,30,4
        E41000302 Greenwich,82,659,13,24,4,26,2
        E41000302 Greenwich,83,625,3,30,3,17,4
        E41000302 Greenwich,84,595,7,17,4,9,3
        E41000302 Greenwich,     85 - 89,"2,322",8,56,20,41,5
        E41000302 Greenwich,     90 - 94,987,10,14,9,15,3
        E41000302 Greenwich,     95 - 99,206,1,6,4,5,1
        E41000302 Greenwich,     100 and over,33,0,1,0,2,0
        E41000306 Harrow,        E41000306 Harrow,0,0,0,0,0,0
        E41000306 Harrow,     Total: Age,"100,991","9,499","99,179","2,629","19,708","7,050"
        E41000306 Harrow,0,"1,015",370,"1,435",27,269,99
        E41000306 Harrow,1,"1,000",327,"1,411",15,334,131
        E41000306 Harrow,2,915,366,"1,412",24,366,142
        E41000306 Harrow,3,891,397,"1,369",19,386,158
        E41000306 Harrow,4,807,299,"1,410",12,375,135
        E41000306 Harrow,5,819,339,"1,375",25,358,156
        E41000306 Harrow,6,824,291,"1,267",19,400,143
        E41000306 Harrow,7,876,285,"1,287",25,346,172
        E41000306 Harrow,8,753,334,"1,160",18,369,145
        E41000306 Harrow,9,787,226,"1,132",19,343,128
        E41000306 Harrow,10,842,271,"1,140",18,376,122
        E41000306 Harrow,11,895,260,"1,155",17,363,171
        E41000306 Harrow,12,927,255,"1,129",21,368,106
        E41000306 Harrow,13,984,233,"1,267",29,376,120
        E41000306 Harrow,14,"1,086",208,"1,249",28,437,137
        E41000306 Harrow,15,"1,138",231,"1,235",37,383,107
        E41000306 Harrow,16,"1,097",257,"1,209",41,407,142
        E41000306 Harrow,17,"1,227",241,"1,375",47,421,140
        E41000306 Harrow,18,"1,057",244,"1,181",43,348,150
        E41000306 Harrow,19,823,150,"1,014",12,250,97
        E41000306 Harrow,20,907,134,971,27,304,119
        E41000306 Harrow,21,"1,081",151,"1,218",26,313,126
        E41000306 Harrow,22,"1,305",175,"1,399",36,318,129
        E41000306 Harrow,23,"1,423",164,"1,695",38,298,113
        E41000306 Harrow,24,"1,442",145,"1,582",33,306,88
        E41000306 Harrow,25,"1,369",139,"1,724",44,298,123
        E41000306 Harrow,26,"1,523",139,"1,928",37,234,105
        E41000306 Harrow,27,"1,460",113,"1,838",50,273,98
        E41000306 Harrow,28,"1,426",111,"1,874",41,271,91
        E41000306 Harrow,29,"1,471",117,"2,046",58,250,94
        E41000306 Harrow,30,"1,545",123,"2,109",35,246,102
        E41000306 Harrow,31,"1,434",114,"2,079",50,261,92
        E41000306 Harrow,32,"1,396",93,"1,975",43,281,112
        E41000306 Harrow,33,"1,313",91,"1,896",49,271,96
        E41000306 Harrow,34,"1,233",87,"2,072",39,267,104
        E41000306 Harrow,35,"1,188",79,"1,769",38,240,81
        E41000306 Harrow,36,"1,273",74,"1,716",42,210,136
        E41000306 Harrow,37,"1,201",101,"1,662",37,256,128
        E41000306 Harrow,38,"1,273",67,"1,638",45,259,184
        E41000306 Harrow,39,"1,336",118,"1,543",32,272,114
        E41000306 Harrow,40,"1,316",106,"1,563",37,317,116
        E41000306 Harrow,41,"1,231",72,"1,498",37,311,103
        E41000306 Harrow,42,"1,353",73,"1,428",41,344,98
        E41000306 Harrow,43,"1,358",75,"1,436",32,333,100
        E41000306 Harrow,44,"1,389",71,"1,359",40,314,87
        E41000306 Harrow,45,"1,345",58,"1,396",29,397,75
        E41000306 Harrow,46,"1,409",51,"1,284",36,365,107
        E41000306 Harrow,47,"1,431",64,"1,331",48,342,88
        E41000306 Harrow,48,"1,369",72,"1,340",56,336,88
        E41000306 Harrow,49,"1,404",54,"1,357",47,269,90
        E41000306 Harrow,50,"1,370",64,"1,348",34,282,78
        E41000306 Harrow,51,"1,328",51,"1,327",40,267,78
        E41000306 Harrow,52,"1,327",56,"1,325",42,251,53
        E41000306 Harrow,53,"1,282",44,"1,270",38,202,55
        E41000306 Harrow,54,"1,291",61,"1,287",49,194,63
        E41000306 Harrow,55,"1,268",34,"1,247",49,172,64
        E41000306 Harrow,56,"1,249",39,"1,197",54,186,49
        E41000306 Harrow,57,"1,251",28,"1,086",48,123,45
        E41000306 Harrow,58,"1,201",37,"1,063",41,124,34
        E41000306 Harrow,59,"1,158",34,976,39,125,63
        E41000306 Harrow,60,"1,282",28,980,48,126,35
        E41000306 Harrow,61,"1,266",27,929,43,103,37
        E41000306 Harrow,62,"1,279",27,806,30,127,50
        E41000306 Harrow,63,"1,458",17,767,48,89,42
        E41000306 Harrow,64,"1,476",18,720,35,75,42
        E41000306 Harrow,65,"1,195",18,683,28,86,31
        E41000306 Harrow,66,"1,311",13,594,24,69,40
        E41000306 Harrow,67,"1,174",16,575,13,101,28
        E41000306 Harrow,68,"1,097",15,549,15,89,20
        E41000306 Harrow,69,940,8,532,18,76,14
        E41000306 Harrow,70,871,19,548,16,86,23
        E41000306 Harrow,71,"1,040",17,522,28,98,18
        E41000306 Harrow,72,"1,037",14,525,19,71,18
        E41000306 Harrow,73,954,16,502,10,54,14
        E41000306 Harrow,74,975,17,440,11,69,16
