LA Name,age,WHITE,MIXED,ASIAN/ASIAN BRITISH,CHINESE,BLACK/BLACK BRITISH,OTHER,total
        E41000293 Barking and Dagenham,     90 - 94,539,3,5,1,7,0,555
        E41000293 Barking and Dagenham,     95 - 99,152,0,3,1,1,0,157
        E41000293 Barking and Dagenham,     100 and over,24,0,1,0,1,0,26
        E41000294 Barnet,        E41000294 Barnet,0,0,0,0,0,0,0
        E41000294 Barnet,     Total: Age,118068,8750,29491,4414,14869,8118,183710
        E41000294 Barnet,0,1566,317,406,29,225,145,2688
        E41000294 Barnet,1,1556,297,359,36,243,124,2615
        E41000294 Barnet,2,1414,306,348,44,268,125,2505
        E41000294 Barnet,3,1467,267,386,24,263,157,2564
        E41000294 Barnet,4,1379,279,341,38,281,119,2437
        E41000294 Barnet,5,1310,271,341,30,252,135,2339
        E41000294 Barnet,6,1207,240,339,27,258,122,2193
        E41000294 Barnet,7,1211,241,301,35,244,111,2143
        E41000294 Barnet,8,1229,202,353,34,251,130,2199
        E41000294 Barnet,9,1142,176,289,24,251,106,1988
        E41000294 Barnet,10,1147,205,293,42,208,116,2011
        E41000294 Barnet,11,1226,181,286,47,225,116,2081
        E41000294 Barnet,12,1162,178,298,32,217,142,2029
        E41000294 Barnet,13,1146,175,325,45,243,121,2055
        E41000294 Barnet,14,1178,216,315,27,206,119,2061
        E41000294 Barnet,15,1145,164,340,42,270,129,2090
        E41000294 Barnet,16,1164,206,338,48,253,130,2139
        E41000294 Barnet,17,1251,176,330,65,240,99,2161
        E41000294 Barnet,18,1018,177,290,55,233,92,1865
        E41000294 Barnet,19,1042,121,271,39,206,105,1784
        E41000294 Barnet,20,1090,115,283,86,226,135,1935
        E41000294 Barnet,21,1223,127,305,85,199,99,2038
        E41000294 Barnet,22,1475,155,356,132,236,107,2461
        E41000294 Barnet,23,1816,177,469,99,234,103,2898
        E41000294 Barnet,24,1802,162,492,71,233,137,2897
        E41000294 Barnet,25,1977,169,523,82,248,133,3132
        E41000294 Barnet,26,1984,176,536,82,257,165,3200
        E41000294 Barnet,27,2023,138,520,91,261,165,3198
        E41000294 Barnet,28,2150,133,622,105,256,203,3469
        E41000294 Barnet,29,2125,148,595,115,286,198,3467
        E41000294 Barnet,30,2093,131,575,81,268,140,3288
        E41000294 Barnet,31,1974,124,598,100,255,150,3201
        E41000294 Barnet,32,1883,112,570,87,263,143,3058
        E41000294 Barnet,33,1779,132,551,88,222,130,2902
        E41000294 Barnet,34,1723,97,566,77,228,155,2846
        E41000294 Barnet,35,1730,109,558,85,253,141,2876
        E41000294 Barnet,36,1663,111,527,68,263,130,2762
        E41000294 Barnet,37,1581,75,559,63,267,153,2698
        E41000294 Barnet,38,1631,105,544,67,243,141,2731
        E41000294 Barnet,39,1679,98,537,68,224,156,2762
        E41000294 Barnet,40,1614,113,516,71,313,141,2768
        E41000294 Barnet,41,1633,101,504,60,309,155,2762
        E41000294 Barnet,42,1690,87,501,75,293,152,2798
        E41000294 Barnet,43,1571,106,514,83,302,132,2708
        E41000294 Barnet,44,1610,105,430,84,279,143,2651
        E41000294 Barnet,45,1626,92,459,81,276,130,2664
        E41000294 Barnet,46,1551,99,452,70,272,125,2569
        E41000294 Barnet,47,1588,81,437,95,259,92,2552
        E41000294 Barnet,48,1521,70,378,79,230,110,2388
        E41000294 Barnet,49,1586,61,400,60,184,105,2396
        E41000294 Barnet,50,1445,48,388,76,198,98,2253
        E41000294 Barnet,51,1386,67,429,67,169,86,2204
        E41000294 Barnet,52,1468,46,397,77,175,82,2245
        E41000294 Barnet,53,1345,50,433,56,129,65,2078
        E41000294 Barnet,54,1315,36,362,53,122,56,1944
        E41000294 Barnet,55,1298,35,344,67,115,68,1927
        E41000294 Barnet,56,1194,50,357,61,104,59,1825
        E41000294 Barnet,57,1220,28,289,68,95,64,1764
        E41000294 Barnet,58,1180,26,332,57,103,54,1752
        E41000294 Barnet,59,1227,28,319,69,73,72,1788
        E41000294 Barnet,60,1243,26,293,56,65,56,1739
        E41000294 Barnet,61,1258,23,286,65,81,42,1755
        E41000294 Barnet,62,1332,21,280,45,67,39,1784
        E41000294 Barnet,63,1321,29,237,37,48,47,1719
        E41000294 Barnet,64,1443,13,262,26,47,47,1838
        E41000294 Barnet,65,1132,20,265,29,48,49,1543
        E41000294 Barnet,66,1137,17,215,18,64,58,1509
        E41000294 Barnet,67,1135,26,238,18,56,51,1524
        E41000294 Barnet,68,1044,20,208,17,44,39,1372
        E41000294 Barnet,69,881,26,178,14,53,39,1191
        E41000294 Barnet,70,812,15,183,14,58,27,1109
        E41000294 Barnet,71,855,11,175,12,56,34,1143
        E41000294 Barnet,72,907,10,173,13,58,32,1193
        E41000294 Barnet,73,854,17,161,11,43,22,1108
        E41000294 Barnet,74,876,11,157,25,45,16,1130
        E41000294 Barnet,75,844,9,126,12,35,21,1047
        E41000294 Barnet,76,833,15,122,9,31,24,1034
        E41000294 Barnet,77,767,17,116,11,40,13,964
        E41000294 Barnet,78,831,16,105,10,28,13,1003
        E41000294 Barnet,79,808,13,102,4,24,12,963
        E41000294 Barnet,80,791,12,88,9,26,9,935
        E41000294 Barnet,81,736,11,67,7,20,16,857
        E41000294 Barnet,82,720,11,58,13,17,11,830
        E41000294 Barnet,83,643,6,48,8,14,8,727
        E41000294 Barnet,84,665,6,48,7,0,13,739
        E41000294 Barnet,     85 - 89,2795,25,155,13,27,44,3059
        E41000294 Barnet,     90 - 94,1371,4,55,5,12,20,1467
        E41000294 Barnet,     95 - 99,509,2,12,2,3,0,528
        E41000294 Barnet,     100 and over,96,0,2,0,0,0,98
        E41000295 Bexley,        E41000295 Bexley,0,0,0,0,0,0,0
        E41000295 Bexley,     Total: Age,98533,2785,6467,1298,10375,863,120321
        E41000295 Bexley,0,1002,107,77,10,209,16,1421
        E41000295 Bexley,1,1088,108,78,10,207,5,1496
        E41000295 Bexley,2,1067,104,90,12,225,15,1513
        E41000295 Bexley,3,1060,103,78,19,241,8,1509
        E41000295 Bexley,4,1056,91,73,13,240,11,1484
        E41000295 Bexley,5,1012,85,80,17,212,18,1424
        E41000295 Bexley,6,998,62,78,15,196,9,1358
        E41000295 Bexley,7,989,72,89,14,202,12,1378
        E41000295 Bexley,8,994,67,83,16,187,7,1354
        E41000295 Bexley,9,1003,86,63,13,194,17,1376
        E41000295 Bexley,10,1070,61,66,13,179,12,1401
        E41000295 Bexley,11,1103,55,72,17,187,10,1444
        E41000295 Bexley,12,1128,69,73,15,213,18,1516
        E41000295 Bexley,13,1124,66,61,17,179,11,1458
        E41000295 Bexley,14,1185,57,90,18,191,16,1557
        E41000295 Bexley,15,1240,77,79,29,177,18,1620
        E41000295 Bexley,16,1232,60,100,21,175,7,1595
        E41000295 Bexley,17,1269,61,104,29,192,12,1667
        E41000295 Bexley,18,1209,67,84,14,160,7,1541
        E41000295 Bexley,19,1147,50,68,7,88,17,1377
        E41000295 Bexley,20,1242,44,88,20,113,8,1515
        E41000295 Bexley,21,1226,58,85,19,127,11,1526
        E41000295 Bexley,22,1212,45,105,17,124,18,1521
        E41000295 Bexley,23,1182,42,91,18,138,11,1482
        E41000295 Bexley,24,1168,38,135,19,138,17,1515
        E41000295 Bexley,25,1149,37,105,20,129,19,1459
        E41000295 Bexley,26,1132,45,117,19,137,11,1461
        E41000295 Bexley,27,1091,31,126,21,112,15,1396
        E41000295 Bexley,28,1105,58,137,22,143,21,1486
        E41000295 Bexley,29,1120,50,123,24,132,8,1457
        E41000295 Bexley,30,1139,22,145,30,197,20,1553
        E41000295 Bexley,31,1181,31,146,19,206,20,1603
        E41000295 Bexley,32,1105,28,121,39,203,14,1510
        E41000295 Bexley,33,1053,21,132,22,195,10,1433
        E41000295 Bexley,34,1055,39,128,22,216,12,1472
        E41000295 Bexley,35,1100,25,110,16,187,15,1453
        E41000295 Bexley,36,1110,24,126,32,195,12,1499
        E41000295 Bexley,37,1201,21,82,20,224,13,1561
        E41000295 Bexley,38,1199,29,91,17,224,18,1578
        E41000295 Bexley,39,1351,28,105,25,196,10,1715
        E41000295 Bexley,40,1373,29,84,24,233,10,1753
        E41000295 Bexley,41,1449,23,107,26,224,21,1850
        E41000295 Bexley,42,1513,35,99,27,229,14,1917
        E41000295 Bexley,43,1514,26,75,19,202,10,1846
        E41000295 Bexley,44,1612,31,113,22,226,12,2016
        E41000295 Bexley,45,1599,28,89,18,210,10,1954
        E41000295 Bexley,46,1536,21,75,18,205,16,1871
        E41000295 Bexley,47,1600,25,75,18,174,16,1908
        E41000295 Bexley,48,1474,33,104,26,159,19,1815
        E41000295 Bexley,49,1474,11,81,13,130,12,1721
        E41000295 Bexley,50,1461,15,90,19,143,12,1740
        E41000295 Bexley,51,1324,17,77,21,98,10,1547
        E41000295 Bexley,52,1316,8,84,21,99,6,1534
        E41000295 Bexley,53,1258,16,96,28,79,7,1484
        E41000295 Bexley,54,1248,16,97,19,78,15,1473
        E41000295 Bexley,55,1121,11,86,16,70,14,1318
        E41000295 Bexley,56,1115,13,75,14,60,12,1289
        E41000295 Bexley,57,1107,14,67,10,39,8,1245
        E41000295 Bexley,58,1085,10,70,16,38,6,1225
        E41000295 Bexley,59,1079,16,61,16,40,7,1219
        E41000295 Bexley,60,1102,6,61,14,34,4,1221
        E41000295 Bexley,61,1167,8,58,11,23,10,1277
        E41000295 Bexley,62,1175,11,56,12,33,9,1296
        E41000295 Bexley,63,1324,6,53,7,30,7,1427
        E41000295 Bexley,64,1309,4,34,6,22,2,1377
        E41000295 Bexley,65,1010,7,47,5,26,6,1101
        E41000295 Bexley,66,1065,9,41,5,26,2,1148
        E41000295 Bexley,67,962,4,39,12,20,4,1041
        E41000295 Bexley,68,1005,5,38,5,31,3,1087
        E41000295 Bexley,69,793,7,43,6,17,2,868
        E41000295 Bexley,70,817,8,36,11,37,3,912
        E41000295 Bexley,71,945,5,34,5,21,6,1016
        E41000295 Bexley,72,892,9,33,7,22,9,972
        E41000295 Bexley,73,894,11,30,3,17,7,962
        E41000295 Bexley,74,926,5,30,1,10,3,975
        E41000295 Bexley,75,861,6,33,5,16,3,924
        E41000295 Bexley,76,813,7,33,7,12,1,873
        E41000295 Bexley,77,817,7,20,4,3,2,853
        E41000295 Bexley,78,786,3,22,1,8,1,821
        E41000295 Bexley,79,726,2,19,3,7,0,757
        E41000295 Bexley,80,747,5,16,1,6,2,777
        E41000295 Bexley,81,733,6,15,2,7,2,765
        E41000295 Bexley,82,678,1,19,5,4,0,707
        E41000295 Bexley,83,628,3,11,2,3,3,650
        E41000295 Bexley,84,616,3,7,1,5,0,632
        E41000295 Bexley,     85 - 89,2153,7,37,4,4,5,2210
        E41000295 Bexley,     90 - 94,965,8,13,2,5,1,994
        E41000295 Bexley,     95 - 99,239,0,0,0,0,0,239
        E41000295 Bexley,     100 and over,30,0,0,0,0,0,30
        E41000296 Brent,        E41000296 Brent,0,0,0,0,0,0,0
        E41000296 Brent,     Total: Age,55691,7876,49638,1696,31569,8277,154747
        E41000296 Brent,0,758,282,627,16,499,148,2330
        E41000296 Brent,1,635,267,682,9,515,171,2279
        E41000296 Brent,2,637,215,623,5,518,174,2172
        E41000296 Brent,3,563,202,679,5,477,163,2089
        E41000296 Brent,4,535,206,589,12,531,171,2044
        E41000296 Brent,5,448,178,576,5,484,187,1878
        E41000296 Brent,6,448,172,560,4,481,164,1829
        E41000296 Brent,7,447,167,542,7,503,132,1798
        E41000296 Brent,8,445,141,536,2,449,153,1726
        E41000296 Brent,9,427,159,534,7,475,127,1729
        E41000296 Brent,10,390,146,509,10,499,161,1715
        E41000296 Brent,11,405,165,543,8,529,144,1794
        E41000296 Brent,12,363,152,523,9,482,149,1678
        E41000296 Brent,13,412,171,542,9,481,168,1783
        E41000296 Brent,14,399,141,568,8,524,158,1798
        E41000296 Brent,15,390,147,594,13,506,121,1771
        E41000296 Brent,16,389,149,546,6,490,157,1737
        E41000296 Brent,17,407,153,611,14,508,144,1837
        E41000296 Brent,18,441,147,590,13,468,144,1803
        E41000296 Brent,19,465,121,572,19,408,119,1704
        E41000296 Brent,20,555,126,520,26,373,118,1718
        E41000296 Brent,21,656,154,636,30,404,145,2025
        E41000296 Brent,22,863,144,783,47,417,153,2407
        E41000296 Brent,23,1099,138,875,44,447,140,2743
        E41000296 Brent,24,1187,137,960,43,435,145,2907
        E41000296 Brent,25,1312,171,1177,52,478,158,3348
        E41000296 Brent,26,1362,155,1143,45,488,165,3358
        E41000296 Brent,27,1448,179,1212,50,451,145,3485
        E41000296 Brent,28,1462,148,1168,51,431,173,3433
        E41000296 Brent,29,1452,166,1094,49,395,162,3318
        E41000296 Brent,30,1395,123,1106,29,436,158,3247
        E41000296 Brent,31,1303,137,1078,29,428,181,3156
        E41000296 Brent,32,1160,114,973,37,410,149,2843
        E41000296 Brent,33,1119,135,852,48,414,145,2713
        E41000296 Brent,34,1016,108,809,45,435,140,2553
        E41000296 Brent,35,1018,118,842,31,426,133,2568
        E41000296 Brent,36,920,99,791,41,432,136,2419
        E41000296 Brent,37,905,83,753,35,456,110,2342
        E41000296 Brent,38,861,116,775,17,472,132,2373
        E41000296 Brent,39,801,103,688,18,443,164,2217
        E41000296 Brent,40,783,67,648,20,558,123,2199
        E41000296 Brent,41,786,80,683,15,597,116,2277
        E41000296 Brent,42,729,86,656,26,522,106,2125
        E41000296 Brent,43,776,93,653,26,556,115,2219
        E41000296 Brent,44,716,73,669,20,516,121,2115
        E41000296 Brent,45,668,106,621,19,630,126,2170
        E41000296 Brent,46,691,85,675,16,588,106,2161
        E41000296 Brent,47,675,61,624,34,624,102,2120
        E41000296 Brent,48,644,79,657,23,559,89,2051
        E41000296 Brent,49,616,64,685,17,486,82,1950
        E41000296 Brent,50,626,73,662,13,491,93,1958
        E41000296 Brent,51,634,55,712,18,493,77,1989
        E41000296 Brent,52,643,62,733,37,440,70,1985
        E41000296 Brent,53,527,50,703,28,339,70,1717
        E41000296 Brent,54,542,54,663,21,324,49,1653
        E41000296 Brent,55,566,52,609,33,312,58,1630
        E41000296 Brent,56,540,37,590,17,241,60,1485
        E41000296 Brent,57,499,19,565,34,207,62,1386
        E41000296 Brent,58,500,27,550,20,238,65,1400
        E41000296 Brent,59,520,38,500,23,207,42,1330
        E41000296 Brent,60,512,31,510,33,208,47,1341
        E41000296 Brent,61,574,23,487,23,191,35,1333
        E41000296 Brent,62,527,31,425,27,163,30,1203
        E41000296 Brent,63,532,19,426,19,153,35,1184
        E41000296 Brent,64,557,21,348,23,156,37,1142
        E41000296 Brent,65,524,25,304,16,172,32,1073
        E41000296 Brent,66,490,18,335,13,178,33,1067
        E41000296 Brent,67,455,17,310,8,166,24,980
        E41000296 Brent,68,454,32,335,11,198,20,1050
        E41000296 Brent,69,411,16,284,13,192,23,939
        E41000296 Brent,70,356,28,269,13,170,16,852
        E41000296 Brent,71,418,18,310,5,190,17,958
        E41000296 Brent,72,386,9,264,9,186,15,869
        E41000296 Brent,73,372,16,247,12,187,17,851
        E41000296 Brent,74,390,16,244,11,193,23,877
        E41000296 Brent,75,359,12,193,3,154,13,734
        E41000296 Brent,76,363,18,209,7,171,8,776
        E41000296 Brent,77,348,19,180,6,139,14,706
        E41000296 Brent,78,325,17,199,6,148,17,712
        E41000296 Brent,79,318,24,161,6,127,6,642
        E41000296 Brent,80,310,6,155,4,111,9,595
        E41000296 Brent,81,305,15,142,6,107,5,580
        E41000296 Brent,82,282,9,114,3,88,10,506
        E41000296 Brent,83,277,1,94,0,88,3,463
        E41000296 Brent,84,261,10,66,1,54,6,398
        E41000296 Brent,     85 - 89,969,25,274,8,184,28,1488
        E41000296 Brent,     90 - 94,443,3,98,2,51,13,610
        E41000296 Brent,     95 - 99,168,1,14,0,14,1,198
        E41000296 Brent,     100 and over,26,0,2,0,4,1,33
        E41000297 Bromley,        E41000297 Bromley,0,0,0,0,0,0,0
        E41000297 Bromley,     Total: Age,135601,5667,6874,1585,9686,1391,160804
        E41000297 Bromley,0,1448,219,86,16,176,16,1961
        E41000297 Bromley,1,1464,190,82,21,186,20,1963
        E41000297 Bromley,2,1465,205,82,10,186,18,1966
        E41000297 Bromley,3,1477,177,111,22,186,22,1995
        E41000297 Bromley,4,1410,214,111,10,214,23,1982
        E41000297 Bromley,5,1378,169,64,23,184,20,1838
        E41000297 Bromley,6,1416,159,94,8,192,22,1891
        E41000297 Bromley,7,1377,140,86,19,161,14,1797
        E41000297 Bromley,8,1292,140,81,16,200,17,1746
        E41000297 Bromley,9,1290,126,72,19,139,20,1666
        E41000297 Bromley,10,1350,150,83,15,151,21,1770
        E41000297 Bromley,11,1347,121,80,17,161,11,1737
        E41000297 Bromley,12,1398,156,98,6,178,6,1842
        E41000297 Bromley,13,1383,127,64,16,174,20,1784
        E41000297 Bromley,14,1492,118,77,23,166,17,1893
        E41000297 Bromley,15,1483,117,74,14,127,18,1833
        E41000297 Bromley,16,1513,134,61,29,146,15,1898
        E41000297 Bromley,17,1572,110,65,23,160,12,1942
        E41000297 Bromley,18,1368,123,67,16,130,9,1713
        E41000297 Bromley,19,1131,84,37,6,91,12,1361
        E41000297 Bromley,20,1140,79,49,12,108,23,1411
        E41000297 Bromley,21,1186,87,61,14,113,16,1477
        E41000297 Bromley,22,1434,106,58,9,124,18,1749
        E41000297 Bromley,23,1526,85,70,19,126,20,1846
        E41000297 Bromley,24,1469,87,93,15,128,18,1810
        E41000297 Bromley,25,1453,83,88,10,120,19,1773
        E41000297 Bromley,26,1365,78,99,15,126,12,1695
        E41000297 Bromley,27,1456,71,110,19,136,20,1812
        E41000297 Bromley,28,1500,81,106,32,145,29,1893
        E41000297 Bromley,29,1623,93,135,28,161,23,2063
        E41000297 Bromley,30,1672,81,118,37,163,34,2105
        E41000297 Bromley,31,1752,92,148,39,155,43,2229
        E41000297 Bromley,32,1699,80,170,41,162,28,2180
        E41000297 Bromley,33,1723,65,170,47,164,27,2196
        E41000297 Bromley,34,1702,76,138,37,175,33,2161
        E41000297 Bromley,35,1734,78,164,36,168,31,2211
        E41000297 Bromley,36,1886,59,158,39,170,25,2337
        E41000297 Bromley,37,1844,53,155,25,151,31,2259
        E41000297 Bromley,38,1917,74,189,41,205,32,2458
        E41000297 Bromley,39,1932,61,150,22,185,34,2384
        E41000297 Bromley,40,2034,78,165,40,194,29,2540
        E41000297 Bromley,41,2028,60,135,31,216,25,2495
        E41000297 Bromley,42,2095,60,136,46,215,25,2577
        E41000297 Bromley,43,2141,59,149,26,220,19,2614
        E41000297 Bromley,44,2171,58,112,22,207,21,2591
        E41000297 Bromley,45,2204,53,125,26,215,26,2649
        E41000297 Bromley,46,2189,82,103,20,227,12,2633
        E41000297 Bromley,47,2195,56,89,28,233,17,2618
        E41000297 Bromley,48,2072,44,86,33,176,21,2432
        E41000297 Bromley,49,1989,50,89,25,149,21,2323
        E41000297 Bromley,50,2032,33,106,33,140,23,2367
        E41000297 Bromley,51,1884,31,67,22,112,17,2133
        E41000297 Bromley,52,1808,37,80,24,98,22,2069
        E41000297 Bromley,53,1730,31,86,20,104,22,1993
        E41000297 Bromley,54,1736,18,61,24,83,23,1945
        E41000297 Bromley,55,1628,18,78,15,75,15,1829
        E41000297 Bromley,56,1587,17,71,27,55,10,1767
        E41000297 Bromley,57,1579,19,66,23,53,9,1749
        E41000297 Bromley,58,1588,22,69,13,53,10,1755
        E41000297 Bromley,59,1535,14,71,19,40,10,1689
        E41000297 Bromley,60,1629,13,78,18,36,7,1781
        E41000297 Bromley,61,1654,20,81,13,39,10,1817
        E41000297 Bromley,62,1757,17,62,19,31,12,1898
        E41000297 Bromley,63,1930,12,46,14,27,9,2038
        E41000297 Bromley,64,2037,17,48,17,23,9,2151
        E41000297 Bromley,65,1506,13,51,15,33,6,1624
        E41000297 Bromley,66,1476,13,52,10,25,8,1584
        E41000297 Bromley,67,1412,9,47,12,20,10,1510
        E41000297 Bromley,68,1361,14,37,16,26,9,1463
        E41000297 Bromley,69,1183,12,40,3,17,9,1264
        E41000297 Bromley,70,1175,14,45,3,21,4,1262
        E41000297 Bromley,71,1213,6,40,6,18,7,1290
        E41000297 Bromley,72,1204,4,45,6,30,6,1295
        E41000297 Bromley,73,1218,7,23,7,23,5,1283
        E41000297 Bromley,74,1183,8,28,5,17,5,1246
        E41000297 Bromley,75,1107,9,24,3,22,7,1172
        E41000297 Bromley,76,1076,11,22,4,15,6,1134
        E41000297 Bromley,77,1041,9,25,5,8,3,1091
        E41000297 Bromley,78,1084,10,19,6,9,8,1136
        E41000297 Bromley,79,1127,8,18,3,16,3,1175
        E41000297 Bromley,80,1054,4,10,4,14,4,1090
        E41000297 Bromley,81,1044,6,17,1,13,2,1083
        E41000297 Bromley,82,1002,7,9,2,16,3,1039
        E41000297 Bromley,83,862,5,13,0,7,4,891
        E41000297 Bromley,84,790,8,7,1,5,2,813
        E41000297 Bromley,     85 - 89,3205,16,32,7,10,5,3275
        E41000297 Bromley,     90 - 94,1486,6,6,2,7,2,1509
        E41000297 Bromley,     95 - 99,441,0,1,0,0,0,442
        E41000297 Bromley,     100 and over,52,1,0,0,0,0,53
        E41000299 Croydon,        E41000299 Croydon,0,0,0,0,0,0,0
        E41000299 Croydon,     Total: Age,102858,12445,27109,1987,39823,2932,187154
        E41000299 Croydon,0,1122,477,431,16,648,37,2731
        E41000299 Croydon,1,1130,497,418,19,738,43,2845
        E41000299 Croydon,2,1021,469,439,25,749,42,2745
        E41000299 Croydon,3,1102,428,454,11,749,46,2790
        E41000299 Croydon,4,948,444,409,23,795,60,2679
        E41000299 Croydon,5,948,376,370,14,656,49,2413
        E41000299 Croydon,6,927,341,388,14,708,37,2415
        E41000299 Croydon,7,863,287,370,13,674,44,2251
        E41000299 Croydon,8,902,266,383,17,651,27,2246
        E41000299 Croydon,9,877,296,345,16,570,30,2134
        E41000299 Croydon,10,964,277,317,5,541,36,2140
        E41000299 Croydon,11,1042,284,361,9,611,22,2329
        E41000299 Croydon,12,992,264,329,9,614,32,2240
        E41000299 Croydon,13,1034,288,294,16,606,26,2264
        E41000299 Croydon,14,1132,273,301,13,610,50,2379
        E41000299 Croydon,15,1066,264,340,13,671,35,2389
        E41000299 Croydon,16,1095,280,340,18,596,36,2365
        E41000299 Croydon,17,1175,276,324,25,594,39,2433
        E41000299 Croydon,18,1100,264,296,40,544,21,2265
        E41000299 Croydon,19,953,242,291,19,533,32,2070
        E41000299 Croydon,20,946,216,285,20,498,51,2016
        E41000299 Croydon,21,1005,214,305,25,500,79,2128
        E41000299 Croydon,22,1161,260,326,26,562,57,2392
        E41000299 Croydon,23,1420,197,416,30,575,51,2689
        E41000299 Croydon,24,1457,265,428,29,616,49,2844
        E41000299 Croydon,25,1439,211,463,40,558,45,2756
        E41000299 Croydon,26,1410,181,494,35,554,59,2733
        E41000299 Croydon,27,1363,199,519,38,571,56,2746
        E41000299 Croydon,28,1523,239,562,38,618,71,3051
        E41000299 Croydon,29,1529,168,632,54,637,80,3100
        E41000299 Croydon,30,1573,172,598,56,675,39,3113
        E41000299 Croydon,31,1521,157,605,60,643,60,3046
        E41000299 Croydon,32,1489,150,619,55,655,46,3014
        E41000299 Croydon,33,1342,145,533,35,592,55,2702
        E41000299 Croydon,34,1433,140,521,40,639,65,2838
        E41000299 Croydon,35,1390,130,539,46,629,68,2802
        E41000299 Croydon,36,1305,114,528,33,626,67,2673
        E41000299 Croydon,37,1344,107,429,38,577,56,2551
        E41000299 Croydon,38,1373,110,450,48,653,39,2673
        E41000299 Croydon,39,1523,154,455,33,647,58,2870
        E41000299 Croydon,40,1488,126,458,33,721,56,2882
        E41000299 Croydon,41,1425,123,416,30,744,64,2802
        E41000299 Croydon,42,1465,123,389,33,736,53,2799
        E41000299 Croydon,43,1491,109,345,28,758,36,2767
        E41000299 Croydon,44,1512,102,367,35,821,39,2876
        E41000299 Croydon,45,1678,106,357,31,794,46,3012
        E41000299 Croydon,46,1588,124,398,21,833,34,2998
        E41000299 Croydon,47,1658,114,305,33,808,53,2971
        E41000299 Croydon,48,1633,103,362,27,791,44,2960
        E41000299 Croydon,49,1548,96,323,23,668,40,2698
        E41000299 Croydon,50,1491,79,309,28,645,30,2582
        E41000299 Croydon,51,1422,77,317,24,571,44,2455
        E41000299 Croydon,52,1421,66,322,23,513,32,2377
        E41000299 Croydon,53,1392,63,259,40,448,32,2234
        E41000299 Croydon,54,1316,62,321,18,412,26,2155
        E41000299 Croydon,55,1310,80,313,28,372,36,2139
        E41000299 Croydon,56,1337,43,273,38,333,26,2050
        E41000299 Croydon,57,1311,49,275,36,270,31,1972
        E41000299 Croydon,58,1214,57,268,31,274,23,1867
        E41000299 Croydon,59,1245,46,279,38,235,16,1859
        E41000299 Croydon,60,1167,34,270,26,225,23,1745
        E41000299 Croydon,61,1211,24,249,33,178,17,1712
        E41000299 Croydon,62,1218,31,237,20,157,20,1683
        E41000299 Croydon,63,1424,27,201,23,138,23,1836
        E41000299 Croydon,64,1438,30,198,16,156,21,1859
        E41000299 Croydon,65,1046,30,186,13,150,15,1440
        E41000299 Croydon,66,1080,17,157,12,128,13,1407
        E41000299 Croydon,67,1022,22,166,13,139,12,1374
        E41000299 Croydon,68,1001,33,136,13,175,7,1365
        E41000299 Croydon,69,776,22,140,12,164,8,1122
        E41000299 Croydon,70,794,17,160,2,147,9,1129
        E41000299 Croydon,71,815,22,138,14,145,10,1144
        E41000299 Croydon,72,855,18,139,12,158,6,1188
        E41000299 Croydon,73,850,30,128,11,143,16,1178
        E41000299 Croydon,74,810,25,130,6,133,7,1111
        E41000299 Croydon,75,787,17,115,6,114,4,1043
        E41000299 Croydon,76,736,13,120,4,121,7,1001
        E41000299 Croydon,77,739,23,95,6,89,7,959
        E41000299 Croydon,78,713,21,78,3,89,6,910
        E41000299 Croydon,79,739,11,90,4,89,6,939
        E41000299 Croydon,80,711,18,51,3,64,8,855
        E41000299 Croydon,81,699,8,67,2,57,8,841
        E41000299 Croydon,82,612,9,47,3,52,7,730
        E41000299 Croydon,83,604,7,40,3,37,3,694
        E41000299 Croydon,84,557,13,43,6,32,2,653
        E41000299 Croydon,     85 - 89,2219,34,122,5,85,8,2473
        E41000299 Croydon,     90 - 94,1026,12,35,3,20,2,1098
        E41000299 Croydon,     95 - 99,283,6,7,1,7,1,305
        E41000299 Croydon,     100 and over,42,1,1,0,1,0,45
        E41000300 Ealing,        E41000300 Ealing,0,0,0,0,0,0,0
        E41000300 Ealing,     Total: Age,83237,7556,46792,2201,19832,9656,169274
        E41000300 Ealing,0,1129,290,697,20,312,195,2643
        E41000300 Ealing,1,1021,281,672,15,315,176,2480
        E41000300 Ealing,2,1007,295,691,19,326,158,2496
        E41000300 Ealing,3,958,227,699,16,375,200,2475
        E41000300 Ealing,4,818,310,652,11,370,179,2340
        E41000300 Ealing,5,819,217,644,12,348,151,2191
        E41000300 Ealing,6,759,203,612,11,328,190,2103
        E41000300 Ealing,7,638,197,577,7,320,170,1909
        E41000300 Ealing,8,692,197,544,11,316,144,1904
        E41000300 Ealing,9,670,174,606,3,314,149,1916
        E41000300 Ealing,10,660,192,533,8,323,129,1845
        E41000300 Ealing,11,699,160,519,9,321,144,1852
        E41000300 Ealing,12,685,158,531,7,325,139,1845
        E41000300 Ealing,13,671,166,526,12,327,116,1818
        E41000300 Ealing,14,689,161,564,10,335,144,1903
        E41000300 Ealing,15,686,170,532,10,335,151,1884
        E41000300 Ealing,16,668,133,532,9,329,126,1797
        E41000300 Ealing,17,695,152,614,13,338,137,1949
        E41000300 Ealing,18,614,124,553,7,294,110,1702
        E41000300 Ealing,19,596,114,489,24,238,135,1596
        E41000300 Ealing,20,661,92,556,44,285,126,1764
        E41000300 Ealing,21,770,111,599,28,293,163,1964
        E41000300 Ealing,22,1134,95,643,45,280,165,2362
